Id,District_Name,Neighborhood_Name,Street,Weekday,Month,Day,Hour,Part_of_the_day,Mild_injuries,Serious_injuries,Victims,Vehicles_involved,Longitude,Latitude,year,Date
2017S005824    ,Ciutat Vella,el Raval,Portal de la Pau                                  ,Tuesday,7,4,19,Afternoon,1,0,1,1,2.176835,41.375294,2017,2017-07-04
2017S003530    ,Ciutat Vella,el Raval,Portal de Santa Madrona                           ,Thursday,4,20,16,Afternoon,0,0,0,2,2.173452,41.375058,2017,2017-04-20
2017S010224    ,Ciutat Vella,el Raval,Litoral (Besòs)                                   ,Sunday,12,10,0,Night,1,0,1,2,2.176292,41.372365,2017,2017-12-10
2017S004690    ,Ciutat Vella,el Raval,Drassanes                                         ,Saturday,5,27,15,Afternoon,1,0,1,1,2.176311,41.374766,2017,2017-05-27
2017S008950    ,Ciutat Vella,el Raval,Litoral (Llobregat)                               ,Sunday,10,29,21,Afternoon,0,0,0,1,2.177624,41.374301,2017,2017-10-29
2017S006138    ,Sant Marti,la Vila Olímpica del Poblenou,Doctor Trueta / Àlaba                             ,Friday,7,14,10,Morning,1,0,1,2,2.197259,41.393964,2017,2017-07-14
2017S006412    ,Sant Marti,la Vila Olímpica del Poblenou,Gregal                                            ,Saturday,7,22,17,Afternoon,1,0,1,1,2.201007,41.38794,2017,2017-07-22
2017S010159    ,Sant Marti,la Vila Olímpica del Poblenou,Ramon Trias Fargas / Salvador Espriu              ,Tuesday,12,5,16,Afternoon,1,0,1,1,2.194805,41.387167,2017,2017-12-05
2017S009541    ,Sant Marti,la Vila Olímpica del Poblenou,Marítim de Nova Icària                            ,Friday,11,17,1,Night,0,0,0,1,2.201603,41.391059,2017,2017-11-17
2017S004456    ,Sant Marti,la Vila Olímpica del Poblenou,Litoral (Besòs)                                   ,Friday,5,19,21,Afternoon,2,0,2,2,2.199842,41.390438,2017,2017-05-19
2017S006063    ,Sant Marti,la Vila Olímpica del Poblenou,Litoral (Llobregat)                               ,Wednesday,7,12,8,Morning,1,0,1,2,2.197996,41.389281,2017,2017-07-12
2017S007315    ,Sant Marti,la Vila Olímpica del Poblenou,Icària / Moscou                                   ,Friday,9,1,14,Afternoon,1,0,1,1,2.194517,41.389066,2017,2017-09-01
2017S010684    ,Sant Marti,la Vila Olímpica del Poblenou,Litoral                                           ,Wednesday,12,27,4,Night,1,0,1,5,2.197392,41.388013,2017,2017-12-27
2017S005596    ,Sant Marti,la Vila Olímpica del Poblenou,Voluntaris Olímpics / Marina                      ,Monday,6,26,23,Night,1,0,1,2,2.195947,41.388026,2017,2017-06-26
2017S008470    ,Sant Marti,la Vila Olímpica del Poblenou,Ramon Turró                                       ,Saturday,10,14,13,Morning,0,0,0,6,2.189985,41.39035,2017,2017-10-14
2017S000738    ,Sant Marti,la Vila Olímpica del Poblenou,AV LITORAL                                        ,Saturday,1,28,2,Night,0,0,0,2,2.200096,41.389776,2017,2017-01-28
2017S009081    ,Ciutat Vella,el Raval,Drassanes                                         ,Friday,11,3,13,Morning,0,0,0,1,2.174252,41.376651,2017,2017-11-03
2017S001635    ,Ciutat Vella,el Barri Gòtic,RDA LITORAL(LLOBRE                                ,Tuesday,2,28,7,Morning,3,0,3,3,2.177375,41.373978,2017,2017-02-28
2017S004087    ,Ciutat Vella,el Barri Gòtic,Laietana / Argenteria                             ,Monday,5,8,21,Afternoon,1,0,1,2,2.178907,41.383833,2017,2017-05-08
2017S010405    ,Ciutat Vella,el Barri Gòtic,Rambla                                            ,Saturday,12,16,18,Afternoon,1,0,1,2,2.176248,41.377971,2017,2017-12-16
2017S003383    ,Ciutat Vella,el Barri Gòtic,Colom                                             ,Thursday,4,13,21,Afternoon,1,0,1,2,2.179138,41.377884,2017,2017-04-13
2017S009528    ,Ciutat Vella,el Barri Gòtic,Catalunya                                         ,Thursday,11,16,18,Afternoon,1,0,1,1,2.170717,41.385915,2017,2017-11-16
2017S008609    ,Ciutat Vella,el Barri Gòtic,Portal de la Pau / Colom                          ,Thursday,10,19,17,Afternoon,1,0,1,2,2.176835,41.375294,2017,2017-10-19
2017S010397    ,Ciutat Vella,el Barri Gòtic,Portal de la Pau / Josep Carner                   ,Saturday,12,16,10,Morning,1,0,1,2,2.177378,41.375299,2017,2017-12-16
2017S007088    ,Ciutat Vella,el Barri Gòtic,B-10 (Llobregat)                                  ,Sunday,8,20,7,Morning,1,0,1,1,2.179935,41.377958,2017,2017-08-20
2017S006752    ,Ciutat Vella,el Barri Gòtic,Litoral (Llobregat)                               ,Friday,8,4,10,Morning,0,0,0,1,2.20493,41.444642,2017,2017-08-04
2017S005434    ,Ciutat Vella,el Barri Gòtic,Ferran                                            ,Wednesday,6,21,11,Morning,0,0,0,1,2.176728,41.382436,2017,2017-06-21
2017S000795    ,Ciutat Vella,el Raval,HOSPITAL / Rbla Raval                             ,Monday,1,30,11,Morning,1,0,1,1,2.168071,41.37976,2017,2017-01-30
2017S003242    ,Ciutat Vella,el Raval,Rambla                                            ,Saturday,4,8,3,Night,0,0,0,1,2.170357,41.384628,2017,2017-04-08
2017S008456    ,Ciutat Vella,el Raval,Pelai                                             ,Saturday,10,14,9,Morning,2,0,2,1,2.165437,41.385956,2017,2017-10-14
2017S009001    ,Ciutat Vella,el Raval,Pelai / Gravina                                   ,Tuesday,10,31,14,Afternoon,1,0,1,1,2.165814,41.385829,2017,2017-10-31
2017S006961    ,Ciutat Vella,el Raval,Pelai / Bergara                                   ,Sunday,8,13,16,Afternoon,1,0,1,2,2.167707,41.385668,2017,2017-08-13
2017S003212    ,Ciutat Vella,el Raval,Pelai                                             ,Wednesday,4,5,20,Afternoon,2,0,2,1,2.169344,41.385405,2017,2017-04-05
2017S001328    ,Ciutat Vella,el Raval,PELAI                                             ,Friday,2,17,12,Morning,1,0,1,2,2.166857,41.385626,2017,2017-02-17
2017S005739    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Palau / Marquès de l'Argentera                    ,Sunday,7,2,12,Morning,1,0,1,1,2.183262,41.38258,2017,2017-07-02
2017S000459    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",PARC CIUTADELLA                                   ,Tuesday,1,17,16,Afternoon,1,0,1,1,2.186597,41.388181,2017,2017-01-17
2017S006949    ,Ciutat Vella,la Barceloneta,Almirall Cervera                                  ,Sunday,8,13,0,Night,1,0,1,1,2.188424,41.378192,2017,2017-08-13
2017S004227    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Ciutadella                                        ,Friday,5,12,14,Afternoon,0,0,0,1,2.186597,41.388181,2017,2017-05-12
2017S001390    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",PLA PALAU                                         ,Sunday,2,19,16,Afternoon,1,0,1,1,2.183294,41.383379,2017,2017-02-19
2017S008718    ,Ciutat Vella,la Barceloneta,Joan Borbó Comte Barcelona                        ,Saturday,10,21,20,Afternoon,2,0,2,1,2.188231,41.378482,2017,2017-10-21
2017S003375    ,Ciutat Vella,la Barceloneta,B-10 (Besòs)                                      ,Thursday,4,13,18,Afternoon,1,0,1,2,2.2018,41.392004,2017,2017-04-13
2017S007932    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Litoral (Llobregat)                               ,Monday,9,25,19,Afternoon,1,0,1,3,2.183891,41.381171,2017,2017-09-25
2017S007604    ,Ciutat Vella,la Barceloneta,Doctor Aiguader                                   ,Thursday,9,14,12,Morning,3,0,3,1,2.187019,41.382208,2017,2017-09-14
2017S004166    ,Ciutat Vella,la Barceloneta,Doctor Aiguader                                   ,Wednesday,5,10,18,Afternoon,1,0,1,2,2.187019,41.382208,2017,2017-05-10
2017S010744    ,Ciutat Vella,la Barceloneta,Doctor Aiguader                                   ,Friday,12,29,8,Morning,1,0,1,2,2.189087,41.38315,2017,2017-12-29
2017S004266    ,Ciutat Vella,la Barceloneta,Pizarro / Ginebra                                 ,Saturday,5,13,17,Afternoon,2,0,2,2,2.188342,41.381596,2017,2017-05-13
2017S001054    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",RDA LITORAL(LLOBRE                                ,Wednesday,2,8,16,Afternoon,1,0,1,5,2.183891,41.381171,2017,2017-02-08
2017S008486    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Isabel II                                         ,Sunday,10,15,18,Afternoon,1,0,1,2,2.182552,41.381358,2017,2017-10-15
2017S004804    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Colom / Antonio López                             ,Wednesday,5,31,22,Night,0,1,1,2,2.181974,41.381016,2017,2017-05-31
2017S003350    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Sota Muralla / Isabel II                          ,Wednesday,4,12,19,Afternoon,0,0,0,2,2.182206,41.381336,2017,2017-04-12
2017S000851    ,Ciutat Vella,la Barceloneta,RDA LITORAL(LLOBRE                                ,Wednesday,2,1,10,Morning,1,0,1,2,2.193746,41.386113,2017,2017-02-01
2017S008971    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Marquès de l'Argentera                            ,Monday,10,30,15,Afternoon,1,0,1,2,2.185192,41.384459,2017,2017-10-30
2017S005223    ,Ciutat Vella,el Barri Gòtic,Catalunya / Portal de l'Àngel                     ,Wednesday,6,14,21,Afternoon,2,0,2,1,2.171319,41.386944,2017,2017-06-14
2017S008716    ,Ciutat Vella,el Barri Gòtic,Catalunya                                         ,Saturday,10,21,17,Afternoon,1,0,1,2,2.17103,41.387632,2017,2017-10-21
2017S004623    ,Ciutat Vella,el Barri Gòtic,Catedral                                          ,Thursday,5,25,16,Afternoon,1,0,1,1,2.175365,41.384616,2017,2017-05-25
2017S006026    ,Ciutat Vella,el Barri Gòtic,Laietana / Antoni Maura                           ,Tuesday,7,11,16,Afternoon,2,0,2,1,2.176959,41.385301,2017,2017-07-11
2017S010256    ,Ciutat Vella,el Barri Gòtic,Laietana                                          ,Monday,12,11,13,Morning,1,0,1,2,2.173553,41.387734,2017,2017-12-11
2017S000606    ,Ciutat Vella,el Barri Gòtic,VIA LAIETANA / Pl Antoni Maura                    ,Monday,1,23,15,Afternoon,1,0,1,1,2.176959,41.385301,2017,2017-01-23
2017S002095    ,Ciutat Vella,el Barri Gòtic,VIA LAIETANA                                      ,Wednesday,3,15,20,Afternoon,3,0,3,2,2.176281,41.385674,2017,2017-03-15
2017S006906    ,Ciutat Vella,la Barceloneta,Ramon Trias Fargas / Litoral                      ,Thursday,8,10,22,Night,1,0,1,2,2.195364,41.386727,2017,2017-08-10
2017S010538    ,Ciutat Vella,la Barceloneta,Ramon Trias Fargas                                ,Wednesday,12,20,16,Afternoon,2,0,2,2,2.195657,41.386345,2017,2017-12-20
2017S005721    ,Ciutat Vella,la Barceloneta,Litoral / Ramon Trias Fargas                      ,Friday,6,30,17,Afternoon,1,0,1,2,2.195364,41.386727,2017,2017-06-30
2017S003638    ,Ciutat Vella,la Barceloneta,Marítim de la Barceloneta / Gas                   ,Monday,4,24,7,Morning,1,0,1,2,2.194296,41.382535,2017,2017-04-24
2017S008440    ,Ciutat Vella,la Barceloneta,Sant Elm                                          ,Friday,10,13,17,Afternoon,0,0,0,1,2.189431,41.376605,2017,2017-10-13
2017S001444    ,Ciutat Vella,la Barceloneta,CERMEÑO                                           ,Monday,2,20,22,Night,1,0,1,1,2.190367,41.381944,2017,2017-02-20
2017S000764    ,Ciutat Vella,la Barceloneta,RAMON TRIAS FARGAS                                ,Sunday,1,29,10,Morning,1,0,1,2,2.195974,41.386421,2017,2017-01-29
2017S002106    ,Ciutat Vella,la Barceloneta,PG MARÍTIM BARCELO                                ,Thursday,3,16,5,Night,1,0,1,1,2.194666,41.383405,2017,2017-03-16
2017S008850    ,Ciutat Vella,la Barceloneta,Sota Muralla / Palau                              ,Wednesday,10,25,23,Night,1,0,1,2,2.184135,41.382152,2017,2017-10-25
2017S005532    ,Ciutat Vella,la Barceloneta,Marítim de la Barceloneta / Judici                ,Sunday,6,25,18,Afternoon,2,0,2,1,2.19062,41.376775,2017,2017-06-25
2017S005717    ,Ciutat Vella,la Barceloneta,Mar / Almirall Aixada                             ,Friday,6,30,17,Afternoon,1,0,1,2,2.18896,41.377193,2017,2017-06-30
2017S004877    ,Ciutat Vella,la Barceloneta,Almirall Aixada / Baluard                         ,Friday,6,2,18,Afternoon,1,0,1,2,2.189986,41.377429,2017,2017-06-02
2017S008446    ,Ciutat Vella,la Barceloneta,Litoral / Ramon Trias Fargas                      ,Friday,10,13,20,Afternoon,2,0,2,2,2.195364,41.386727,2017,2017-10-13
2017S008482    ,Ciutat Vella,la Barceloneta,Pau Vila                                          ,Sunday,10,15,12,Morning,0,0,0,2,2.184747,41.382178,2017,2017-10-15
2017S003370    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Lluís Companys / Comerç                           ,Thursday,4,13,16,Afternoon,3,0,3,1,2.181406,41.389262,2017,2017-04-13
2017S004245    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Francesc Cambó / Freixures                        ,Friday,5,12,19,Afternoon,1,0,1,1,2.177675,41.38623,2017,2017-05-12
2017S003801    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Pujades                                           ,Friday,4,28,21,Afternoon,1,0,1,2,2.183824,41.389514,2017,2017-04-28
2017S007110    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Pujades                                           ,Tuesday,8,22,16,Afternoon,1,0,1,1,2.184155,41.389768,2017,2017-08-22
2017S010633    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Laietana                                          ,Sunday,12,24,14,Afternoon,1,0,1,2,2.174919,41.387003,2017,2017-12-24
2017S005097    ,Eixample,Sant Antoni,Corts Catalanes / Vilamarí                        ,Saturday,6,10,16,Afternoon,1,0,1,2,2.15178,41.377044,2017,2017-06-10
2017S000993    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",AV FRANCESC CAMBÓ                                 ,Monday,2,6,12,Morning,0,0,0,1,2.178684,41.386873,2017,2017-02-06
2017S006259    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Jonqueres / Laietana                              ,Tuesday,7,18,11,Morning,1,0,1,1,2.174323,41.38729,2017,2017-07-18
2017S009475    ,Eixample,Sant Antoni,Paral·lel / Floridablanca                         ,Wednesday,11,15,17,Afternoon,1,0,1,2,2.154167,41.375,2017,2017-11-15
2017S005023    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Laietana / Jonqueres                              ,Thursday,6,8,16,Afternoon,1,0,1,2,2.174323,41.38729,2017,2017-06-08
2017S001793    ,Eixample,Sant Antoni,AV PARAL·LEL                                      ,Saturday,3,4,19,Afternoon,1,0,1,2,2.152588,41.374777,2017,2017-03-04
2017S007234    ,Eixample,Sant Antoni,Rocafort / Sepúlveda                              ,Tuesday,8,29,17,Afternoon,2,0,2,2,2.155303,41.377779,2017,2017-08-29
2017S002206    ,Eixample,Sant Antoni,ENTENÇA / Sepúlveda                               ,Sunday,3,19,11,Morning,1,0,1,2,2.154165,41.376925,2017,2017-03-19
2017S006779    ,Eixample,Sant Antoni,Corts Catalanes                                   ,Saturday,8,5,11,Morning,1,0,1,2,2.154021,41.378379,2017,2017-08-05
2017S003387    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Laietana / Antoni Maura                           ,Thursday,4,13,22,Night,1,0,1,2,2.176959,41.385301,2017,2017-04-13
2017S000718    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",VIA LAIETANA                                      ,Friday,1,27,11,Morning,2,0,2,2,2.178172,41.384525,2017,2017-01-27
2017S003566    ,Eixample,la Nova Esquerra de l'Eixample,Aragó / Rocafort                                  ,Friday,4,21,14,Afternoon,1,0,1,2,2.150539,41.381379,2017,2017-04-21
2017S007209    ,Eixample,la Nova Esquerra de l'Eixample,Calàbria                                          ,Monday,8,28,7,Morning,0,0,0,5,2.151126,41.382784,2017,2017-08-28
2017S010000    ,Eixample,la Nova Esquerra de l'Eixample,Viladomat / Diputació                             ,Thursday,11,30,19,Afternoon,3,0,3,4,2.155061,41.381374,2017,2017-11-30
2017S008905    ,Eixample,la Nova Esquerra de l'Eixample,Mallorca / Calàbria                               ,Friday,10,27,16,Afternoon,2,0,2,2,2.1494,41.383924,2017,2017-10-27
2017S005752    ,Eixample,la Nova Esquerra de l'Eixample,Entença / Roma                                    ,Monday,7,3,4,Night,0,0,0,1,2.14719,41.38219,2017,2017-07-03
2017S003931    ,Eixample,la Nova Esquerra de l'Eixample,Mallorca / Viladomat                              ,Wednesday,5,3,19,Afternoon,0,0,0,2,2.150539,41.384784,2017,2017-05-03
2017S005140    ,Eixample,la Nova Esquerra de l'Eixample,Comte Borrell                                     ,Monday,6,12,12,Morning,0,0,0,3,2.153286,41.384287,2017,2017-06-12
2017S010492    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes                                   ,Tuesday,12,19,12,Morning,1,0,1,3,2.158433,41.381699,2017,2017-12-19
2017S004160    ,Eixample,la Nova Esquerra de l'Eixample,Llança / Roma                                     ,Wednesday,5,10,14,Afternoon,1,0,1,2,2.144353,41.380924,2017,2017-05-10
2017S001020    ,Eixample,la Nova Esquerra de l'Eixample,CALÀBRIA / Mallorca                               ,Tuesday,2,7,14,Afternoon,1,0,1,2,2.1494,41.383924,2017,2017-02-07
2017S002446    ,Eixample,la Nova Esquerra de l'Eixample,MALLORCA / Calàbria                               ,Monday,3,27,14,Afternoon,1,0,1,2,2.1494,41.383924,2017,2017-03-27
2017S000205    ,Eixample,la Nova Esquerra de l'Eixample,ROCAFORT / GV Corts Catalanes                     ,Monday,1,9,22,Night,1,0,1,2,2.154035,41.37874,2017,2017-01-09
2017S007525    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes                                   ,Sunday,9,10,20,Afternoon,1,0,1,2,2.154613,41.379486,2017,2017-09-10
